STATE,FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,LIBRARY SYSTEM,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
NV,NV0027,3,NV0027-02,GOLDFIELD PUBLIC LIBRARY,ESMERALDA COUNTY LIBRARIES,775-485-3236,ESMERALDA,"CORNER CROOK
GOLDFIELD, NV
(37.710183, -117.24021)",43,829,BR,1836,0,1092,52,NO,0,0,0
NV,NV0027,4,NV0027-01,SILVERPEAK LIBRARY,ESMERALDA COUNTY LIBRARIES,775-937-2215,ESMERALDA,"10 MONTEZUMA ST
SILVERPEAK, NV
(39.474821, -118.800208)",33,24200,BR,1400,0,1092,52,NO,0,0,0
NV,NV0028,3,NV0028-01,ROUND MOUNTAIN PUBLIC LIBRARY,SMOKY VALLEY LIBRARY DISTRICT,775-377-2215,NYE,"73 HADLEY CIRCLE ROUND MOUNTAIN
NV
(38.694923, -117.158749)",43,42477,CE,10000,0,2680,52,NO,0,0,0
NV,NV0028,4,NV0028-02,MANHATTAN LIBRARY,SMOKY VALLEY LIBRARY DISTRICT,775-487-2326,NYE,"377 GOLD ST
MANHATTAN, NV
(38.536015, -117.067179)",43,42477,BR,792,0,1010,52,NO,0,0,0
NY,NY0001,2,7800554220,MONTOUR FALLS MEMORIAL LIBRARY,MONTOUR FALLS MEMORIAL LIBRARY,607-535-7489,SCHUYLER,"406 MAIN STREET MONTOUR FALLS
NY
(42.347339, -76.840419)",31,18186,CE,2509,0,2080,52,NO,0,0,0
NY,NY0002,2,9900611830,THE SOUTHWORTH LIBRARY ASSOCIATION,THE SOUTHWORTH LIBRARY ASSOCIATION,607-844-4782,TOMPKINS,"24 WEST MAIN STREET
DRYDEN, NY
(42.490546, -76.299033)",31,104926,CE,6684,0,1976,52,NO,0,0,0
NY,NY0003,2,9900631780,HILL VIEW FREE LIBRARY,HILLVIEW FREE LIBRARY,518-668-3012,WARREN,"3717 LAKE SHORE DRIVE DIAMOND POINT
NY
(43.481413, -73.686454)",41,64688,CE,4000,0,876,52,NO,0,0,0
NY,NY0004,2,400300000,BROOKLYN PUBLIC LIBRARY,BROOKLYN PUBLIC LIBRARY,718-230-2100,KINGS,"10 GRAND ARMY PLAZA
BROOKLYN, NY
(40.6729, -73.968942)",11,2636735,CE,300000,0,3640,52,CC,0,0,0
NY,NY0004,3,400300000,BUSINESS LIBRARY,BROOKLYN PUBLIC LIBRARY,718-623-7000,KINGS,"280 CADMAN PLAZA WEST
BROOKLYN, NY
(40.695711, -73.991046)",11,2636735,BR,48200,0,2756,52,CC,0,0,0
NY,NY0004,4,400300000,ARLINGTON,BROOKLYN PUBLIC LIBRARY,718-277-6105,KINGS,"203 ARLINGTON AVENUE
BROOKLYN, NY
(40.680498, -73.887195)",11,2636735,BR,17400,0,2496,52,CC,0,0,0
NY,NY0004,5,400300000,BAY RIDGE,BROOKLYN PUBLIC LIBRARY,718-748-5709,KINGS,"7223 RIDGE BOULEVARD
BROOKLYN, NY
(40.633678, -74.0298)",11,2636735,BR,15880,0,2496,52,CC,0,0,0
NY,NY0004,6,400300000,BEDFORD,BROOKLYN PUBLIC LIBRARY,718-623-0012,KINGS,"496 FRANKLIN AVENUE
BROOKLYN, NY
(40.681863, -73.955836)",11,2636735,BR,15890,0,2496,52,CC,0,0,0
NY,NY0004,7,400300000,BOROUGH PARK,BROOKLYN PUBLIC LIBRARY,718-437-4085,KINGS,"1265 43RD STREET
BROOKLYN, NY
(40.638765, -73.989187)",11,2636735,BR,18615,0,2496,52,CC,0,0,0
NY,NY0004,8,400300000,BRIGHTON BEACH,BROOKLYN PUBLIC LIBRARY,718-946-2917,KINGS,"16 BRIGHTON 1ST ROAD
BROOKLYN, NY
(40.576118, -73.966517)",11,2636735,BR,12675,0,2496,52,CC,0,0,0
NY,NY0004,9,400300000,BROOKLYN HEIGHTS,BROOKLYN PUBLIC LIBRARY,718-623-7100,KINGS,"280 CADMAN PLAZA WEST
BROOKLYN, NY
(40.695711, -73.991046)",11,2636735,BR,48200,0,2756,52,CC,0,0,0
NY,NY0004,10,400300000,BROWER PARK,BROOKLYN PUBLIC LIBRARY,718-773-7208,KINGS,"725 ST MARKS AVENUE
BROOKLYN, NY
(40.675158, -73.94862)",11,2636735,BR,6650,0,2496,52,CC,0,0,0
NY,NY0004,11,400300000,BROWNSVILLE,BROOKLYN PUBLIC LIBRARY,718-498-9721,KINGS,"61 GLENMORE AVENUE
BROOKLYN, NY
(40.671455, -73.907917)",11,2636735,BR,10550,0,2496,52,CC,0,0,0
NY,NY0004,12,400300000,BUSHWICK,BROOKLYN PUBLIC LIBRARY,718-602-1348,KINGS,"340 BUSHWICK AVENUE
BROOKLYN, NY
(40.704663, -73.939299)",11,2636735,BR,10640,0,2496,52,CC,0,0,0
NY,NY0004,13,400300000,CANARSIE,BROOKLYN PUBLIC LIBRARY,718-257-6547,KINGS,"1580 ROCKAWAY PARKWAY
BROOKLYN, NY
(40.642368, -73.899273)",11,2636735,BR,8250,0,2756,52,CC,0,0,0
NY,NY0004,14,400300000,CARROLL GARDENS,BROOKLYN PUBLIC LIBRARY,718-596-6972,KINGS,"396 CLINTON STREET
BROOKLYN, NY
(40.683165, -73.997802)",11,2636735,BR,14075,0,2496,52,CC,0,0,0
NY,NY0004,15,400300000,CLARENDON,BROOKLYN PUBLIC LIBRARY,718-421-1159,KINGS,"2035 NOSTRAND AVENUE
BROOKLYN, NY
(40.635665, -73.947906)",11,2636735,BR,7800,0,2496,52,CC,0,0,0
NY,NY0004,16,400300000,CLINTON HILL,BROOKLYN PUBLIC LIBRARY,718-398-8713,KINGS,"380 WASHINGTON AVENUE
BROOKLYN, NY
(40.687433, -73.965707)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,17,400300000,CONEY ISLAND,BROOKLYN PUBLIC LIBRARY,718-265-3220,KINGS,"1901 MERMAID AVENUE
BROOKLYN, NY
(40.576508, -73.986035)",11,2636735,BR,12380,0,2496,52,CC,0,0,0
NY,NY0004,18,400300000,CORTELYOU,BROOKLYN PUBLIC LIBRARY,718-693-7763,KINGS,"1305 CORTELYOU ROAD
BROOKLYN, NY
(40.640617, -73.965824)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,19,400300000,CROWN HEIGHTS,BROOKLYN PUBLIC LIBRARY,718-773-1180,KINGS,"560 NEW YORK AVENUE
BROOKLYN, NY
(40.661227, -73.947817)",11,2636735,BR,9280,0,2496,52,CC,0,0,0
NY,NY0004,20,400300000,CYPRESS HILLS,BROOKLYN PUBLIC LIBRARY,718-277-6004,KINGS,"1197 SUTTER AVENUE
BROOKLYN, NY
(40.672498, -73.873995)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,21,400300000,DEKALB,BROOKLYN PUBLIC LIBRARY,718-455-3898,KINGS,"790 BUSHWICK AVENUE
BROOKLYN, NY
(40.695045, -73.928186)",11,2636735,BR,12360,0,2496,52,CC,0,0,0
NY,NY0004,22,400300000,DYKER,BROOKLYN PUBLIC LIBRARY,718-748-6261,KINGS,"8202 13TH AVENUE
BROOKLYN, NY
(40.616253, -74.011673)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,23,400300000,EAST FLATBUSH,BROOKLYN PUBLIC LIBRARY,718-922-0927,KINGS,"9612 CHURCH AVENUE
BROOKLYN, NY
(40.655896, -73.915076)",11,2636735,BR,16000,0,2496,52,CC,0,0,0
NY,NY0004,24,400300000,EASTERN PARKWAY,BROOKLYN PUBLIC LIBRARY,718-953-4225,KINGS,"1044 EASTERN PARKWAY
BROOKLYN, NY
(40.668683, -73.933643)",11,2636735,BR,12000,0,2496,52,CC,0,0,0
NY,NY0004,25,400300000,FLATBUSH,BROOKLYN PUBLIC LIBRARY,718-856-0813,KINGS,"22 LINDEN BOULEVARD
BROOKLYN, NY
(40.652163, -73.95826)",11,2636735,BR,22560,0,2496,52,CC,0,0,0
NY,NY0004,26,400300000,FLATLANDS,BROOKLYN PUBLIC LIBRARY,718-253-4409,KINGS,"2065 FLATBUSH AVENUE
BROOKLYN, NY
(40.619584, -73.933522)",11,2636735,BR,15000,0,2496,52,CC,0,0,0
NY,NY0004,27,400300000,FORT HAMILTON,BROOKLYN PUBLIC LIBRARY,718-748-6919,KINGS,"9424 4TH AVENUE
BROOKLYN, NY
(40.616292, -74.031054)",11,2636735,BR,4836,0,2496,52,CC,0,0,0
NY,NY0004,28,400300000,GERRITSEN BEACH,BROOKLYN PUBLIC LIBRARY,718-368-1435,KINGS,"2808 GERRITSEN AVENUE
BROOKLYN, NY
(40.591558, -73.923752)",11,2636735,BR,10000,0,2496,52,CC,0,0,0
NY,NY0004,29,400300000,GRAVESEND,BROOKLYN PUBLIC LIBRARY,718-382-5792,KINGS,"303 AVENUE
X BROOKLYN, NY
(40.590388, -73.971864)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,30,400300000,GREENPOINT,BROOKLYN PUBLIC LIBRARY,718-349-8504,KINGS,"107 NORMAN AVENUE
BROOKLYN, NY
(40.725807, -73.95066)",11,2636735,BR,7500,0,2756,52,CC,0,0,0
NY,NY0004,31,400300000,HIGHLAWN,BROOKLYN PUBLIC LIBRARY,718-234-7208,KINGS,"1664 WEST 13TH STREET
BROOKLYN, NY
(40.605793, -73.986016)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,32,400300000,HOMECREST,BROOKLYN PUBLIC LIBRARY,718-382-5924,KINGS,"2525 CONEY ISLAND AVENUE
BROOKLYN, NY
(40.595223, -73.960915)",11,2636735,BR,7000,0,2496,52,CC,0,0,0
NY,NY0004,33,400300000,JAMAICA BAY,BROOKLYN PUBLIC LIBRARY,718-241-3571,KINGS,"9727 SEAVIEW AVENUE
BROOKLYN, NY
(40.634206, -73.889248)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,34,400300000,KENSINGTON,BROOKLYN PUBLIC LIBRARY,718-435-9431,KINGS,"410 DITMAS AVENUE
BROOKLYN, NY
(40.635883, -73.974638)",11,2636735,BR,10540,0,2496,52,CC,0,0,0
NY,NY0004,35,400300000,KINGS BAY,BROOKLYN PUBLIC LIBRARY,718-368-1709,KINGS,"3650 NOSTRAND AVENUE
BROOKLYN, NY
(40.594974, -73.940867)",11,2636735,BR,13500,0,2496,52,CC,0,0,0
NY,NY0004,36,400300000,KINGS HIGHWAY,BROOKLYN PUBLIC LIBRARY,718-375-3037,KINGS,"2115 OCEAN AVENUE
BROOKLYN, NY
(40.610268, -73.953436)",11,2636735,BR,24700,0,2964,52,CC,0,0,0
NY,NY0004,37,400300000,LEONARD,BROOKLYN PUBLIC LIBRARY,718-486-3365,KINGS,"81 DEVOE STREET
BROOKLYN, NY
(40.713458, -73.947914)",11,2636735,BR,10688,0,2496,52,CC,0,0,0
NY,NY0004,38,400300000,MACON,BROOKLYN PUBLIC LIBRARY,718-573-5606,KINGS,"361 LEWIS AVENUE
BROOKLYN, NY
(40.682988, -73.935016)",11,2636735,BR,12960,0,2964,52,CC,0,0,0
NY,NY0004,39,400300000,MAPLETON,BROOKLYN PUBLIC LIBRARY,718-256-2117,KINGS,"1702 60TH STREET
BROOKLYN, NY
(40.623246, -73.989366)",11,2636735,BR,18420,0,2704,52,CC,0,0,0
NY,NY0004,40,400300000,MARCY,BROOKLYN PUBLIC LIBRARY,718-935-0032,KINGS,"617 DEKALB AVENUE
BROOKLYN, NY
(40.691418, -73.951254)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,41,400300000,MCKINLEY PARK,BROOKLYN PUBLIC LIBRARY,718-748-8001,KINGS,"6802 FORT HAMILTON PARKWAY
BROOKLYN, NY
(40.629035, -74.011678)",11,2636735,BR,7425,0,2496,52,CC,0,0,0
NY,NY0004,42,400300000,MIDWOOD,BROOKLYN PUBLIC LIBRARY,718-252-0967,KINGS,"975 EAST 16TH STREET
BROOKLYN, NY
(40.625907, -73.960537)",11,2636735,BR,14218,0,2496,52,CC,0,0,0
NY,NY0004,43,400300000,MILL BASIN,BROOKLYN PUBLIC LIBRARY,718-241-3973,KINGS,"2385 RALPH AVENUE
BROOKLYN, NY
(40.619885, -73.917276)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,44,400300000,NEW LOTS,BROOKLYN PUBLIC LIBRARY,718-649-0311,KINGS,"665 NEW LOTS AVENUE
BROOKLYN, NY
(40.665344, -73.885165)",11,2636735,BR,25629,0,2964,52,CC,0,0,0
NY,NY0004,45,400300000,NEW UTRECHT,BROOKLYN PUBLIC LIBRARY,718-236-4086,KINGS,"1743 86TH STREET
BROOKLYN, NY
(40.607876, -74.003607)",11,2636735,BR,23250,0,2756,52,CC,0,0,0
NY,NY0004,46,400300000,PACIFIC,BROOKLYN PUBLIC LIBRARY,718-638-1531,KINGS,"25 FOURTH AVENUE
BROOKLYN, NY
(40.683553, -73.978794)",11,2636735,BR,14970,0,2496,52,CC,0,0,0
NY,NY0004,47,400300000,PAERDEGAT,BROOKLYN PUBLIC LIBRARY,718-241-3994,KINGS,"850 EAST 59TH STREET
BROOKLYN, NY
(40.632667, -73.919708)",11,2636735,BR,7225,0,2496,52,CC,0,0,0
NY,NY0004,48,400300000,PARK SLOPE,BROOKLYN PUBLIC LIBRARY,718-832-1853,KINGS,"431 6TH AVENUE
BROOKLYN, NY
(40.668321, -73.983647)",11,2636735,BR,15942,0,2496,52,CC,0,0,0
NY,NY0004,49,400300000,RED HOOK,BROOKLYN PUBLIC LIBRARY,718-935-0203,KINGS,"7 WOLCOTT STREET
BROOKLYN, NY
(40.675426, -74.010178)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,50,400300000,RUGBY,BROOKLYN PUBLIC LIBRARY,718-566-0054,KINGS,"1000 UTICA AVENUE
BROOKLYN, NY
(40.648657, -73.930087)",11,2636735,BR,9000,0,2496,52,CC,0,0,0
NY,NY0004,51,400300000,RYDER,BROOKLYN PUBLIC LIBRARY,718-331-2962,KINGS,"5902 23RD AVENUE
BROOKLYN, NY
(40.615833, -73.975742)",11,2636735,BR,10690,0,2496,52,CC,0,0,0
NY,NY0004,52,400300000,SARATOGA,BROOKLYN PUBLIC LIBRARY,718-573-5224,KINGS,"8 THOMAS S BOYLAND STREET
BROOKLYN, NY
(40.684833, -73.914906)",11,2636735,BR,10690,0,2496,52,CC,0,0,0
NY,NY0004,53,400300000,SHEEPSHEAD BAY,BROOKLYN PUBLIC LIBRARY,718-368-1815,KINGS,"2636 EAST 14TH STREET
BROOKLYN, NY
(40.586993, -73.955146)",11,2636735,BR,7475,0,2496,52,CC,0,0,0
NY,NY0004,54,400300000,SPRING CREEK,BROOKLYN PUBLIC LIBRARY,718-257-6571,KINGS,"12143 FLATLANDS AVENUE
BROOKLYN, NY
(40.653116, -73.885663)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,55,400300000,STONE AVENUE,BROOKLYN PUBLIC LIBRARY,718-485-8347,KINGS,"581 MOTHER GASTON BLVD
BROOKLYN, NY
(40.664539, -73.905507)",11,2636735,BR,14252,0,2496,52,CC,0,0,0
NY,NY0004,56,400300000,SUNSET PARK,BROOKLYN PUBLIC LIBRARY,718-567-2806,KINGS,"5108 4TH AVENUE
BROOKLYN, NY
(40.645863, -74.013333)",11,2636735,BR,10500,0,2756,52,CC,0,0,0
NY,NY0004,57,400300000,ULMER PARK,BROOKLYN PUBLIC LIBRARY,718-265-3443,KINGS,"2602 BATH AVENUE
BROOKLYN, NY
(40.592826, -73.988498)",11,2636735,BR,7666,0,2496,52,CC,0,0,0
NY,NY0004,58,400300000,WALT WHITMAN,BROOKLYN PUBLIC LIBRARY,718-935-0244,KINGS,"93 ST EDWARDS ST
BROOKLYN, NY
(40.694466, -73.977996)",11,2636735,BR,9825,0,2496,52,CC,0,0,0
NY,NY0004,59,400300000,WASHINGTON IRVING,BROOKLYN PUBLIC LIBRARY,718-628-8378,KINGS,"360 IRVING AVENUE
BROOKLYN, NY
(40.697655, -73.912046)",11,2636735,BR,9825,0,2496,52,CC,0,0,0
NY,NY0004,60,400300000,WILLIAMSBURGH,BROOKLYN PUBLIC LIBRARY,718-302-3485,KINGS,"240 DIVISION AVENUE
BROOKLYN, NY
(40.707133, -73.957544)",11,2636735,BR,26000,0,2496,52,CC,0,0,0
NY,NY0004,61,400300000,WINDSOR TERRACE,BROOKLYN PUBLIC LIBRARY,718-686-9707,KINGS,"160 EAST 5TH STREET
BROOKLYN, NY
(40.648775, -73.976557)",11,2636735,BR,7500,0,2496,52,CC,0,0,0
NY,NY0004,62,400300000,KIDSMOBILE,BROOKLYN PUBLIC LIBRARY,,KINGS,"GRAND ARMY PLAZA BROOKLYN, NY
(40.673538, -73.970509)",11,2636735,BS,-3,1,260,52,CC,0,0,0
NY,NY0004,63,400300000,BOOKMOBILE,BROOKLYN PUBLIC LIBRARY,718-230-2238,KINGS,"10 GRAND ARMY PLAZA
BROOKLYN, NY
(40.6729, -73.968942)",11,2636735,BS,-3,1,260,52,CC,0,0,0
NY,NY0004,65,400300000,BOOKMOBILE,BROOKLYN PUBLIC LIBRARY,718-230-2238,KINGS,"GRAND ARMY PLAZA BROOKLYN, NY
(40.673538, -73.970509)",11,2636735,BS,-3,1,260,52,CC,0,0,0
NY,NY0004,66,400300000,BIBLIOBUS,BROOKLYN PUBLIC LIBRARY,718-230-2238,KINGS,"10 GRAND ARMY PLAZA
BROOKLYN, NY
(40.6729, -73.968942)",11,2636735,BS,-3,1,260,52,CC,0,0,0
NY,NY0005,2,800000000,BUFFALO & ERIE COUNTY PUBLIC LIBRARY SYSTEM,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-858-8900,ERIE,"1 LAFAYETTE SQUARE
BUFFALO, NY
(42.885366, -78.873364)",11,922578,CE,403000,0,3136,52,CC,0,0,0
NY,NY0005,4,800000000,JAMES L. CRANE BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-883-6651,ERIE,"633 ELMWOOD AVENUE
BUFFALO, NY
(42.914522, -78.877027)",11,922578,BR,7995,0,2000,52,CC,0,0,0
NY,NY0005,5,800000000,J. P. DUDLEY BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-823-1854,ERIE,"2010 SOUTH PARK AVENUE
BUFFALO, NY
(42.843979, -78.823704)",11,922578,BR,6090,0,2252,52,CC,0,0,0
NY,NY0005,6,800000000,EAST CLINTON BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-823-5626,ERIE,"1929 EAST CLINTON STREET
BUFFALO, NY
(42.871806, -78.805081)",11,922578,BR,4215,0,1096,36,CC,0,0,0
NY,NY0005,7,800000000,EAST DELAVAN BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-896-4433,ERIE,"1187 EAST DELEVAN AVENUE
BUFFALO, NY
(42.922662, -78.812871)",11,922578,BR,8659,0,2000,52,CC,0,0,0
NY,NY0005,13,800000000,NIAGARA BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-882-1537,ERIE,"280 PORTER AVENUE
BUFFALO, NY
(42.901595, -78.891742)",11,922578,BR,11279,0,2311,52,CC,0,0,0
NY,NY0005,15,800000000,NORTH PARK BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-875-3748,ERIE,"975 HERTEL AVENUE
BUFFALO, NY
(42.947762, -78.872292)",11,922578,BR,3967,0,1576,52,CC,0,0,0
NY,NY0005,17,800000000,RIVERSIDE BRANCH LIBRARY,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-875-0562,ERIE,"820 TONAWANDA STREET
BUFFALO, NY
(42.951014, -78.904583)",11,922578,BR,7205,0,2024,52,CC,0,0,0
NY,NY0005,22,800000000,"FRANK E. MERRIWEATHER, JR. LIBRARY",BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,716-883-4418,ERIE,"1324 JEFFERSON AVE
BUFFALO, NY
(42.911273, -78.854017)",11,922578,BR,20000,0,2442,52,CC,0,14,0
NY,NY0006,2,800140050,NEWSTEAD PUBLIC LIBRARY,NEWSTEAD PUBLIC LIBRARY,716-542-2327,ERIE,"33 MAIN STREET
AKRON, NY
(43.020142, -78.501413)",31,922578,CE,7600,0,1764,52,NC,0,0,0
NY,NY0007,2,800140100,EWELL FREE LIBRARY,EWELL FREE LIBRARY,716-937-7082,ERIE,"13280 BROADWAY
ALDEN, NY
(42.900205, -78.4932)",41,922578,CE,5225,0,1714,52,NC,0,0,0
NY,NY0008,2,800140240,ANGOLA PUBLIC LIBRARY,ANGOLA PUBLIC LIBRARY,716-549-1271,ERIE,"34 NORTH MAIN STREET
ANGOLA, NY
(42.63908, -79.027739)",21,922578,CE,5787,0,1832,52,NC,0,0,0
NY,NY0009,2,800140770,BOSTON FREE LIBRARY,BOSTON FREE LIBRARY,716-941-3516,ERIE,"9474 BOSTON STATE ROAD
BOSTON, NY
(42.626027, -78.733299)",21,922578,CE,3331,0,1743,52,NC,0,0,0
NY,NY0010,6,800141300,ANNA M. REINSTEIN MEMORIAL LIBRARY,CHEEKTOWAGA PUBLIC LIBRARY,716-892-8089,ERIE,"2580 HARLEM ROAD
CHEEKTOWAGA, NY
(42.913479, -78.784379)",13,922578,BR,11714,0,2220,52,NC,0,0,0
NY,NY0010,7,800141300,JULIA BOYER REINSTEIN LIBRARY,CHEEKTOWAGA PUBLIC LIBRARY,716-668-4991,ERIE,"1030 LOSSON ROAD
CHEEKTOWAGA, NY
(42.880197, -78.719181)",13,922578,CE,18723,0,2929,52,NC,0,0,0
NY,NY0011,2,800141380,CLARENCE PUBLIC LIBRARY,CLARENCE PUBLIC LIBRARY,716-741-2650,ERIE,"THREE TOWN PLACE
CLARENCE, NY
(42.994981, -78.64175)",21,922578,CE,16247,0,2739,52,NC,0,0,0
NY,NY0012,2,800141500,TOWN OF COLLINS PUBLIC LIBRARY,TOWN OF COLLINS PUBLIC LIBRARY,716-532-5129,ERIE,"2341 MAIN STREET
COLLINS, NY
(42.496552, -78.919242)",32,922578,CE,7323,0,1748,52,NC,0,0,0
NY,NY0013,2,800141870,AURORA TOWN PUBLIC LIBRARY,AURORA TOWN PUBLIC LIBRARY,716-652-4440,ERIE,"550 MAIN STREET EAST
AURORA, NY
(42.767977, -78.614301)",31,922578,CE,6818,0,2122,52,NC,0,0,0
NY,NY0014,2,800142020,EDEN LIBRARY,EDEN LIBRARY,716-992-4028,ERIE,"2901 EAST CHURCH STREET
EDEN, NY
(42.652433, -78.889688)",21,922578,CE,6970,0,1750,52,NC,0,0,0
NY,NY0015,2,800142120,ELMA PUBLIC LIBRARY,ELMA PUBLIC LIBRARY,716-652-2719,ERIE,"1860 BOWEN ROAD
ELMA, NY
(42.82214, -78.63674)",21,922578,CE,6538,0,2224,52,NC,0,0,0
NY,NY0016,2,800142560,GOWANDA FREE LIBRARY,GOWANDA FREE LIBRARY,716-532-3451,CATTARAUGUS,"56 WEST MAIN STREET
GOWANDA, NY
(42.462802, -78.936917)",32,77922,CE,5986,0,1456,52,NO,0,0,0
NY,NY0017,2,800142590,GRAND ISLAND MEMORIAL LIBRARY,GRAND ISLAND MEMORIAL LIBRARY,716-773-7124,ERIE,"1715 BEDELL ROAD GRAND ISLAND
NY
(43.036467, -78.959621)",21,922578,CE,12144,0,2482,52,NC,0,0,0
NY,NY0018,2,800142720,HAMBURG PUBLIC LIBRARY,HAMBURG PUBLIC LIBRARY,716-649-4415,ERIE,"102 BUFFALO STREET
HAMBURG, NY
(42.718716, -78.829161)",21,922578,CE,16425,0,1985,36,NC,0,0,0
NY,NY0018,3,800142720,LAKE SHORE LIBRARY,HAMBURG PUBLIC LIBRARY,716-627-3017,ERIE,"4857 LAKE SHORE ROAD
HAMBURG, NY
(42.750964, -78.895596)",21,922578,BR,5968,0,2100,52,NC,0,0,0
NY,NY0019,2,800143380,TOWN OF TONAWANDA PUBLIC LIBRARY,TOWN OF TONAWANDA PUBLIC LIBRARY,716-873-2842,ERIE,"160 DELAWARE ROAD
KENMORE, NY
(42.966611, -78.868235)",21,922578,CE,15516,0,2944,52,NC,0,0,0
NY,NY0019,5,800143380,KENILWORTH BRANCH LIBRARY,TOWN OF TONAWANDA PUBLIC LIBRARY,716-834-7657,ERIE,"318 MONTROSE AVENUE
BUFFALO, NY
(42.961893, -78.829027)",21,922578,BR,3702,0,2009,52,NC,0,0,0
NY,NY0020,2,800143440,LACKAWANNA PUBLIC LIBRARY,LACKAWANNA PUBLIC LIBRARY,716-823-0630,ERIE,"560 RIDGE ROAD
LACKAWANNA, NY
(42.825862, -78.830579)",21,922578,CE,12587,0,2112,52,NC,0,0,0
NY,NY0021,2,800143520,LANCASTER PUBLIC LIBRARY,LANCASTER PUBLIC LIBRARY,716-683-1120,ERIE,"5466 BROADWAY
LANCASTER, NY
(42.899818, -78.66786)",21,922578,CE,15609,0,2945,52,NC,0,0,0
NY,NY0022,2,800143910,MARILLA FREE LIBRARY,MARILLA FREE LIBRARY,716-652-7449,ERIE,"11637 BULLIS ROAD
MARILLA, NY
(42.840383, -78.553744)",41,922578,CE,3362,0,1760,52,NC,0,0,0
NY,NY0023,2,800144610,TOWN OF NORTH COLLINS PUBLIC LIBRARY,TOWN OF NORTH COLLINS PUBLIC LIBRARY,716-337-3211,ERIE,"2095 SCHOOL STREET NORTH
COLLINS, NY
(42.598582, -78.936292)",41,922578,CE,5144,0,1495,52,NC,0,0,0
NY,NY0024,2,800144820,ORCHARD PARK PUBLIC LIBRARY,ORCHARD PARK PUBLIC LIBRARY,716-662-9851,ERIE,"4570 SOUTH BUFFALO STREET ORCHARD PARK
NY
(42.758862, -78.745526)",21,922578,CE,11761,0,2932,52,NC,0,0,0
NY,NY0025,2,800146260,TOWN OF CONCORD PUBLIC LIBRARY,HULBERT LIBRARY OF THE TOWN OF CONCORD,716-592-7742,ERIE,"18 CHAPEL STREET
SPRINGVILLE, NY
(42.510359, -78.666215)",31,922578,CE,5590,0,1752,52,NC,0,0,0
NY,NY0026,2,800146470,CITY OF TONAWANDA PUBLIC LIBRARY,CITY OF TONAWANDA PUBLIC LIBRARY,716-693-5043,ERIE,"333 MAIN STREET
TONAWANDA, NY
(43.010823, -78.879895)",21,922578,CE,7162,0,2083,52,NC,0,0,0
NY,NY0027,2,800140180,AMHERST PUBLIC LIBRARY,AMHERST PUBLIC LIBRARY,716-689-4922,ERIE,"350 JOHN
JAMES AUDUBON PKWYY AMHERST, NY
(43.015927, -78.781978)",21,922578,CE,21122,0,3167,52,NC,0,0,0
NY,NY0027,3,800140180,CLEARFIELD LIBRARY,AMHERST PUBLIC LIBRARY,716-688-4955,ERIE,"770 HOPKINS ROAD
WILLIAMSVILLE, NY
(42.999729, -78.739519)",21,922578,BR,11375,0,2345,52,NC,0,0,0
NY,NY0027,4,800140180,EGGERTSVILLE-SNYDER LIBRARY,AMHERST PUBLIC LIBRARY,716-839-0700,ERIE,"4622 MAIN STREET
AMHERST, NY
(42.962056, -78.779423)",21,922578,BR,8430,0,1936,52,NC,0,0,0
NY,NY0027,5,800140180,WILLIAMSVILLE LIBRARY,AMHERST PUBLIC LIBRARY,716-632-6176,ERIE,"5571 MAIN STREET
WILLIAMSVILLE, NY
(42.962813, -78.744997)",21,922578,BR,5933,0,1156,52,NC,0,0,0
